item_url,title,sku,price,category,image,description
https://www.profile-education.co.uk/large-rainbow-learning-rug,Large Rainbow Learning Rug,CPR433,£199.45,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/CPR433-large-rainbow-learning-rug-rectangular-with-child.jpg,"A novel approach to teaching colours, shapes and letters in a way that appeals to children. Designed to be functional learning tools and decorative additions to the classroom.

They comply with EN71 safety standards and offer a lifetime limited wear warranty with a 5 year soil and stain protection.

• Life time anti-static fibre

• High twist 100% nylon – prevents matting

and crushing

• Flexible back resists wrinkling

• Triple felt backing, double stitching

W2570 x L3600mm"
https://www.profile-education.co.uk/large-counting-colour-grid-learning-rug-new,Large Counting Colour Grid Learning Rug,CPR3008,£182.43,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/CPR3008-large-counting-colour-grid-rug-product.jpg,"They comply with EN71 safety standards and offer a lifetime limited wear warranty with a 5 year soil and stain protection.

• Life time anti-static fibre

• High twist 100% nylon – prevents matting and crushing

• Flexible back resists wrinkling

• Triple felt backing, double stitching

W2430 x L3650mm"
https://www.profile-education.co.uk/zona-reading-armchair,Zona Reading Armchair,KB7-PRN03-41,£70.94,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB7-PRN03-41-zona-reading-armchair-product.jpg,"Choose your own colour accent with our range of coloured seat cushions designed to be used with seating units, alternatively all Zona Seating can be used without cushions.

Suitable for 1 child. Cushions sold separately.

H460 x W510 x D450mm

(seat height 270mm)"
https://www.profile-education.co.uk/zona-3-shelf-corner-unit,Zona 3 Shelf Corner Unit,KB1-PRW033-41,£87.89,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-PRW033-41-zona-3-shelf-corner-unit-product.jpg,"Our established and popular Beechwood Table and Chairs range is now complemented with matching furniture designed to create functional spaces and zones to increase learning as well as enhance emotional and behaviour outcomes. Pick and mix individual units to create your own defined areas – Quiet Zone, Reading Zone, Art Zone, Construction Zone, Role Play Zone etc.

Manufactured from high quality 20mm natural Solid Beechwood, Storage Units are manufactured from a mix of solid wood and MFC. Supplied flat packed for simple self-assembly.

Ages

3+

H800 x W380 x D380mm"
https://www.profile-education.co.uk/solid-colour-rectangle-rugs,Solid Colour Rectangle Rugs,CPR479,£50.48,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/CPR467-rectangle-rug-green-close-up[1].jpg,"Materials:

Manufactured from commercial twist 3mm pile which is 100% nylon and offers plush appearance with durability which is ideal for the classroom. Meets relevant safety standards.

Overall dimensions (H x W x D):

3 x 1780 x 2565 mm

Age range: 2+"
https://www.profile-education.co.uk/KB1-NTD028N-22,Safespace Kitchen Cooking Unit,KB1-NTD028N-22,£87.30,Clearance,https://www.profile-education.co.uk/user/products/large/KB1-NTD028N-22-safespace-kitchen-cooking-unit-product.jpg,"Manufactured from a hard wearing 18mm beech effect laminated board with 40mm soft edging. Supplied flat packed with easy to follow assembly instructions.

Ages

3+

H600 x W600 x D350mm"
https://www.profile-education.co.uk/register-filapocket-green,Register Filapocket Green,FIL1-REGGN,£6.58,Stationery & Office,https://www.profile-education.co.uk/user/products/large/FIL1-REGGN LR RGB.jpg,"Pocket measures W275 x D50mm.

H395 x W330 x D50mm."
https://www.profile-education.co.uk/pipe-and-channel-water-set-1,Pipe and Channel Water Set 1,HW1-S0225,£164.78,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S0225-pipe-and-channel-water-set-1-LR-RGB.jpg,"Set includes 36 pieces:

2 grey trays

4 pieces of 50mm clear tubing (2 lengths)

3 plastic linking tubes

4 straight 900m pipes (half circle)

5 castle stands

6 boats

8 balls

2 buckets

2 ladles.

Supplied flat packed with simple assembly instructions.

Age range: 3+"
https://www.profile-education.co.uk/outdoor-workbench,Outdoor Workbench,HW4-SZ006,£164.48,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW4-SZ006-outdoor-workbench.jpg,"Materials:

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal. Our pinewood is pre- treated to provide maximum resistance against rot and decay. Tested to relevant safety standards.

Overall dimensions (H x W x D):

550 x 1100 x 550 mm

Age range: 3+"
https://www.profile-education.co.uk/outdoor-shopping-centre,Outdoor Shopping Centre,HW1-S022,£354.12,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S022-outdoor-shopping-centre-close-up-organic-food.jpg,"A unique feature of this unit is the addition of large plastic feet to provide additional protection from rot and decay – therefore significantly increasing longevity for this unit.

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal. Our pinewood is pre- treated to provide maximum resistance against rot and decay.

Supplied flat packed for simple self-assembly.

Plastic fruit and veg not included.

Ages 3+

H1300 x W1250 x D1180mm"
https://www.profile-education.co.uk/norway-forest-kitchen-dishwasher,Norway Forest Kitchen Dishwasher,KB1-NWA012,£41.71,Early Years,https://www.profile-education.co.uk/user/products/large/KB1-NWA012-norway-forest-kitchen-dishwasher-with-child.jpg,"Manufactured from 18mm Maple plywood. Supplied flat pack for simple self-assembly.

Dish rack and accessories not included.

Ages 3+.

H570 x W400 x D315mm"
https://www.profile-education.co.uk/mushroom-house-book-storage,Mushroom House Book Storage,KB1-PS004-V02,£73.94,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-PS004-V02-mushroom-house-book-storage-with-child-1.jpg,"Lockable castors (4 castors overall, 2 lockable).

Manufactured from 18mm board and supplied flat packed for simple assembly.

H610 x W600 x D600mm"
https://www.profile-education.co.uk/toddler-chairs,Toddler Chairs,CHAIRSM,£122.52,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/CHAIRSM-chair-size-0-product.jpg,"Materials:

Manufactured from hard wearing fine grained beech solid wood. Tested to meet EN1729 safety and dimension requirements.

Overall dimensions (H x W x D):

450 x 330 x 270 mm

Seat height: 210 mm

Age range: 2 to 3"
https://www.profile-education.co.uk/modern-thrifty-3-compartment-book-storage-with-clear-trays,Modern Thrifty 3 Compartment Book Storage with Clear Trays,KB1-LT022-11SET,£248.25,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-LT022-11GREY-thrifty-3-compartment-book-storage-with-3-clear-trays-modern-thrifty-range-with-model-LR-RGB.jpg,"Materials:

Thrifty Storage units are made from 18mm hardwearing melamine faced engineered wood with a white PVC edging which is highly resistant to impact and abrasion helping to ensure long life. Tested to meet relevant safety standards.

Overall dimensions (H x W x D):

800 x 1200 x 300 mm

Trays: 210 x 260 x 350 mm

Age range: 2+"
https://www.profile-education.co.uk/thrifty-bookcase-display-unit,Thrifty Bookcase & Display Unit,KB1-LT030-11,£230.98,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-LT030-11-thrifty-bookcase-and-display-unit-lifestyle-boy-1.jpg,"Materials:

Made from 18mm hard wearing melamine faced engineered wood with a white PVC edging which is highly resistant to impact and abrasion helping to ensure long life. Melamine is a highly scratch resistant material and can be cleaned very easily by wiping down the surface with disinfectant. Corners and edges are rounded for safety and comfort.

Delivered flat packed for easy assembly.

Overall dimensions (H x W x D):

1046 x 940 x 350 mm

Age range: 2+"
https://www.profile-education.co.uk/mobile-welly-and-shoe-rack,Mobile Welly and Shoe Rack,HW1-S626-A,£269.14,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/HW1-S626-A-mobile-welly-rack-product-1.jpg,"Materials:

Manufactured from treated pinewood suitable for outdoor use.

Overall dimensions (H x W x D):

1040 x 1070 x 600 mm

Age range: 3+"
https://www.profile-education.co.uk/stockholm-room-dividers,Stockholm Room Dividers,KB1-RD003-A,£131.80,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-RD003-C-stockholm-room-divider-chalkboard-with-child.jpg,"Materials:

Manufactured from solid birchwood frame. Available with write and wipe board, chalkboard, mirror or solid wood panel. Meets relevant safety standards.

Overall dimensions (H x W):

665 x 1240 mm

Age range: 3+"
https://www.profile-education.co.uk/mobile-portable-drying-rack,Mobile Portable Drying Rack,KB1-TF039,£159.08,Early Years,https://www.profile-education.co.uk/user/products/large/KB1-TF039-portable-drying-rack-product.jpg,"Materials:

Manufactured from rust proof galvanised steel. Meets relevant safety standards.

Overall dimensions (H x W x D):

950 x 430 x 330 mm

Age range: 3+"
https://www.profile-education.co.uk/safespace-2-seat-sofa,Safespace 2 Seat Sofa,KB5-NTD002-V01-22,£197.71,Early Years,https://www.profile-education.co.uk/user/products/large/KB5-NTD002-V01-22-safespace-2-seat-sofa-close-up-soft-edge.jpg,"Materials:

Manufactured from hard wearing beech effect laminated board with fire retardent foam and hard wearing PVC. Meets relevant safety standards.

Overall dimensions (H x W x D):

350 x 880 x 350 mm

Seat height: 210 mm

Age range: 1 to 3"
https://www.profile-education.co.uk/mobile-cloakroom,Mobile Cloakroom,HW1-S625-A,£357.07,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/HW1-S625-A-mobile-cloakroom-close-up-7.jpg,"Materials:

Manufactured from treated pinewood suitable for outdoor use.

Overall dimensions (H x W x D):

1300 x 1090 x 500 mm

Age range: 3+"
https://www.profile-education.co.uk/reading-nook,Reading Nook,KB1-EN016-30-A,£427.92,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-EN016-30-A-reading-nook-lifestyle-case-6-lr-rgb.jpg,"Materials:

Wooden unit is manufactured from 18mm Plywood and Mat is PVC and foam.

Overall dimensions (H x W x D):

800 x 1200 x 1100 mm.

Age range: 3+"
https://www.profile-education.co.uk/milan-tiered-bookcases-with-6-trays,Milan Tiered Bookcases with 6 Trays,KB1-ML031-05SET,£347.55,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-ML031-05SET-milan-tiered-bookcase-with-6-red-trays-classroom-with-child.jpg,"Materials:

Manufactured from heavy duty 20mm MDF for increased strength and weight capacity. Meets relevant safety standards.

Overall dimensions (H x W x D):

900 x 1200 x 400 mm

Trays: 100 x 260 x 350 mm

Age range: 2+"
https://www.profile-education.co.uk/play-gym-set-7,Play Gym Set 7,YJ0013-6SET1,"£1,091.28",Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/YJ0013-6SET1-play-gym-set-7-lifestyle-girl-2.jpg,"Materials:

Manufactured from a combination of galvanised steel, compact grade waterproof laminate and rust resilient powder coating. Safety tested to relevant standards.

Overall dimensions (H x W x D):

900 x 2970 x 440 mm

Trestles: 600 mm and 900 mm

Age range: 3 to 11"
https://www.profile-education.co.uk/milan-tiered-bookcases-with-3-trays,Milan Tiered Bookcases with 3 Trays,KB1-ML032-05SET,£279.65,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-ML032-08SET-milan-tiered-bookcase-with-3-blue-trays-with-props.jpg,"Materials:

Manufactured from heavy duty 20mm MDF for increased strength and weight capacity. Meets relevant safety standards.

Overall dimensions (H x W x D):

900 x 1200 x 400 mm

Trays: 210 x 260 x 350 mm

Age range: 2+"
https://www.profile-education.co.uk/play-gym-set-4,Play Gym Set 4,YJ0013-5SET2,"£1,534.13",Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/YJ0013-5SET2-play-gym-set-4-trestle-900-long-ladder-square-platform-bridge-trestle-1200-outdoor.jpg,"Materials:

Manufactured from a combination of galvanised steel, compact grade waterproof laminate and rust resilient powder coating. Safety tested to relevant standards.

Overall dimensions (H x W x D):

1200 x 4230 x 440 mm

Bridge: 640 x 490 x 1150 mm

Square platform: 480 x 600 x 600 mm

Long ladder: 340 x 1200 mm

Trestle 900: 900 x 640 x 640 mm

Trestle 1200: 1200 x 740 x 740 mm

Age range: 3 to 11"
https://www.profile-education.co.uk/milan-rectangular-tables,Milan Rectangular Tables,KB4-ML202-05,£255.05,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB4-ML202-05-milan-rectangular-table-red-1200-x-600mm-6-seater-product.jpg,"Materials:

Manufactured from sturdy 48mm tubular metal powder coated legs. 30mm thick natural maple wood top. Meets EN1729 dimensional and safety standards.

Overall dimensions (H x W x D):

6 seater: 390/620 x 1200 x 600 mm

8 seater: 390/620 x 1500 x 600 mm

Age range: 2 to 8"
https://www.profile-education.co.uk/milan-group-tables,Milan Group Tables,KB4-ML203-05,£461.40,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB4-ML203-08-milan-group-table-blue-1800-x-1200mm-product.jpg,"Materials:

Manufactured from sturdy 48mm tubular metal powder coated legs. 30mm thick natural maple wood top. Meets EN1729 dimensional and safety standards.

Overall dimensions (H x W x D):

390/620 x 1800 x 1200 mm

Age range: 2 to 8"
https://www.profile-education.co.uk/play-gym-set-3,Play Gym Set 3,YJ0013-5SET1,"£1,025.67",Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/YJ0013-5SET1-play-gym-set-3-rock-climber-trestle-900-magical-mushrooms-trestle-600-short-ladder-outdoor.jpg,"Materials:

Manufactured from a combination of galvanised steel, compact grade waterproof laminate and rust resilient powder coating. Safety tested to relevant standards.

Overall dimensions (H x W x D):

900 x 2500 x 440 mm

Magical mushrooms: 820 x 250 mm

Rock climber: 1200 x 340 mm

Trestles: 900mm and 600 mm

Ladder: 860 x 300 mm

Age range: 3 to 11"
https://www.profile-education.co.uk/play-gym-set-2,Play Gym Set 2,YJ0013-4SET3,"£1,142.55",Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/YJ0013-4SET3-play-gym-set-2-product-1.jpg,"Materials:

Manufactured from a combination of galvanised steel, compact grade waterproof laminate and rust resilient powder coating. Safety tested to relevant standards.

Overall dimensions (H x W x D):

1200 x 2130 x 440 mm

Age range: 3 to 11"
https://www.profile-education.co.uk/play-gym-set-1,Play Gym Set 1,YJ0013-4SET1,£575.83,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/YJ0013-4SET1-play-gym-set-1-walkboard-trestle-300-stepping-leaves-trestle-300-product.jpg,"Materials:

Manufactured from a combination of galvanised steel, compact grade waterproof laminate and rust resilient powder coating. Safety tested to relevant standards.

Overall dimensions (H x W x D):

300 x 2180 x 440 mm

Walk board: 900 x 250 mm

Trestles: 300 mm

Stepping leaves: 880 x 200 mm

Age range: 3 to 11"
https://www.profile-education.co.uk/play-gym-complete-set,Play Gym Complete Set,YJ0013-SET,"£4,781.79",Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/YJ0013-SET-complete-set-1-16-pieces-with-child.jpg,"Materials:

Manufactured from a combination of galvanised steel, compact grade waterproof laminate and rust resilient powder coating. Safety tested to relevant standards.

Age range: 3 to 11"
https://www.profile-education.co.uk/planting-shelf,Planting Shelf,HW1-S264-V01,£520.68,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW1-S2~2.JPG,"Materials:

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal. Please note plant pots are not included.

Overall dimensions (H x W x D):

1196 x 605 x 1220 mm

Plant pot shelf holes: D110mm

Bottom shelf: L1152 x W542mm

Middle shelf: L1152 x W430mm

Top shelf: L1152 x W286mm

Age range: 3+"
https://www.profile-education.co.uk/planting-cart,Planting Cart,HW1-S265,£241.72,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW0B8E~1.JPG,"Materials:

Manufactured from the finest durable pinewood which has natural patterns and grains for great aesthetic appeal

Overall dimensions (H x W x D):

465 x 550 x 786 mm

Age range: 3+"
https://www.profile-education.co.uk/pastel-book-storage-units,Pastel Book Storage Units,KB1-EN009-20SET,£340.69,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-EN009-19-pastel-book-storage-units.jpg,"Materials:

Manufactured from 18mm Melamine faced Plywood. Tested to meet relevant safety standards.

Overall dimensions (H x W x D):

900 x 900 x 380 mm

Age range: 2+"
https://www.profile-education.co.uk/pastel-4-tier-book-displays,Pastel 4 Tier Book Displays,KB1-EN008-20,£240.04,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-EN008-20-blue-maple-4-tier-book-display-with-props.jpg,"Materials:

Manufactured from 18mm Melamine faced Plywood. Tested to meet relevant safety standards.

Overall dimensions (H x W x D):

900 x 900 x 380 mm

Age range: 2+"
https://www.profile-education.co.uk/pastel-3-shelf-bookcases,Pastel 3 Shelf Bookcases,KB1-EN011-20,£231.56,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-EN011-18-yellow-maple-3-shelf-bookcase-with-KB1-EN008-18-yellow-maple-4-tier-book-display-and-props.jpg,"Materials:

Manufactured from 18mm Melamine faced Plywood. Tested to meet relevant safety standards.

Overall dimensions (H x W x D):

900 x 900 x 380 mm

Age range: 2+"
https://www.profile-education.co.uk/outdoorindoor-picket-fence,Outdoor/Indoor Picket Fence,TPF01C,£174.64,Early Years,https://www.profile-education.co.uk/user/products/large/TPF01C-outdoor-indoor-picket-fence-outdoor.jpg,"Materials:

Manufactured from toughened plastic with no sharp edges or corners. Safety tested to relevant standards. Supplied flat packed for simple assembly.

Overall dimensions (H x W x D):

750 x 4000 x 75 mm

Age range: 3+"
https://www.profile-education.co.uk/outdoor-reading-den,Outdoor Reading Den,HW1-S689,£656.28,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/HW3ACB~1.JPG,"Materials:

Manufactured from treated Pinewood which is ideal for outdoor use.

Overall dimensions (H x W x D):

1600 x 1700 x 1200 mm

Age range: 3+"
https://www.profile-education.co.uk/norway-forest-reading-den,Norway Forest Reading Den,KB6-AZ161016-46,£636.45,Early Years,https://www.profile-education.co.uk/user/products/large/KB6-AZ161016-46-norway-forest-reading-den-product.jpg,"Materials:

Manufactured from sturdy 18mm maple plywood.  Meets relevant safety standards.

Overall dimensions (H x W x D):

1430 x 1110 x 1430 mm

Age range: 2+"
https://www.profile-education.co.uk/modern-thrifty-rectangular-tables,Modern Thrifty Rectangular Tables,KB4-LT201GREY,£143.61,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB4-LT533-GREY-thrifty-rectangular-table-matching-chairs-with-model-LR-RGB.jpg,"Materials:

Manufactured from sturdy 34mm tubular metal legs with a 25mm hardwearing wood top. Tested to meet EN1729 standards.

Overall dimensions (H x W x D):

4 seater: 390/620 x 900 x 600 mm

6 seater: 390/620 x 1200 x 600 mm

8 seater: 390/620 x 1500 x 600 mm

Age range: 2 to 8"
https://www.profile-education.co.uk/modern-thrifty-mobile-kinderbox,Modern Thrifty Mobile Kinderbox,KB1-LT025-11,£148.24,Early Years Furniture,https://www.profile-education.co.uk/user/products/large/KB1-LT025-11-thrifty-mobile-kinderbox-modern-thrifty-range-castors-with-model-LR-RGB.jpg,"Materials:

Thrifty Storage units are made from 18mm hardwearing melamine faced engineered wood with a white PVC edging which is highly resistant to impact and abrasion helping to ensure long life. Tested to meet relevant safety standards.

Overall dimensions (H x W x D): 400 x 600 x 600 mm

Compartments: 200 x 270 x 270 mm

Bottom Shelf: 130 x 550 x 580 mm

Age range: 2+"
https://www.profile-education.co.uk/wall-mirrors,Wall Mirrors,KB4-GNB014-A,£103.15,Early Years,https://www.profile-education.co.uk/user/products/large/KB4-GNB014-A-concave-wall-mirror-lifestyle-case-1-lr-rgb.jpg,"Materials: Manufactured from Maple plywood and supplied with acrylic safety glass.                                                                                                                                                                                                                                                                                                                               Overall dimensions (H x W x D):

1000 x 600mm x 70mm                                                                  Age range: All ages"
https://www.profile-education.co.uk/SKU-TYRE-CHALLENGE,Tyre Challenge Sets,AJ1A2210SET4,£193.14,Early Years Outdoor Resources,https://www.profile-education.co.uk/user/products/large/AJZH1A02SET13-tyre-challenge-complete-set-with-models.jpg,"Materials:

Manufactured from LLDPE plastic which make our tryes durable, strong, and puncture proof. Tested to relevant safety standards.

Overall dimensions (H x W):

Black tyres: 150 x 600 mm

Green tyres: 200 x 640 mm

Yellow tyres: 100 x 800 mm

Age range: 3+"
